Establishment_id,Name,Category,City,State,Zip,Address_line_1,Address_line_2,Type,location_1,Zip Codes,Distance_to_McKeldin
2731,MED STAR SOUTHERN MARYLAND HOSPITAL CENTER,Pre-Packaged Only,CLINTON,MD,20735,7503 SURRATTS RD,,Food Establishments,POINT (-76.874997 38.75025),15298,16.690863301256996
2733,NATURE'S SMOOTHIES,Carry-out,DISTRICT HTS,MD,20747,3393 DONNELL DR,,Food Establishments,POINT (-76.88513 38.847995),15814,10.048417239371263
2736,MOM'S ORGANIC MARKET,Grocery Store,COLLEGE PARK,MD,20740,9827 RHODE ISLAND AVE,,Food Establishments,POINT (-76.921114 39.014933),15305,2.3800501722471714
2737,MOM'S ORGANIC MARKET,Grocery Store,BOWIE,MD,20715,6824 RACE TRACK RD,,Food Establishments,POINT (-76.729106 38.983676),16435,11.628252673899555
2738,MOUNT RAINIER DOLLAR AND FOOD MART,Grocery Store,MOUNT RAINIER,MD,20712,3847 34TH ST,,Food Establishments,POINT (-76.96075 38.937177),16003,3.467652036044864
2739,MUSICA MEXICANA,Convenience Store,LAUREL,MD,20707,9606 FORT MEADE RD,,Food Establishments,POINT (-76.840692 39.095303),15996,9.404831761367284
2741,NAMCO MARKET,Convenience Store,CAPITOL HEIGHTS,MD,20743,6622 WALKER MILL RD,,Food Establishments,POINT (-76.892518 38.866181),15568,8.732464702208418
2742,NATURAL HEALTH CENTER,Pre-Packaged Only,Camp Springs,MD,20748,4253 Branch AVE,,Food Establishments,POINT (-76.94181 38.833367),15817,10.525583803591436
2745,SABOR CASERO BAKERY II,Bakery,TEMPLE HILLS,MD,20748,5838 ALLENTOWN WAY,,Food Establishments,POINT (-76.907612 38.800951),15817,12.918947416333173
2746,NEW CARROLLTON SHELL,Gas Station Store,NEW CARROLLTON,MD,20784,8309 ANNAPOLIS RD,,Food Establishments,POINT (-76.872083 38.956154),10891,4.43473325975279
2748,NEW ERA CARE PHARMACY AND VARIETY,Convenience Store,CAPITOL HEIGHTS,MD,20743,1444 ADDISON RD SOUTH,,Food Establishments,POINT (-76.893455 38.86909),15568,8.526271235815699
2749,NICO BANQUET HALL,,TEMPLE HILLS,MD,20748,6306 OLD BRANCH AVE,,Food Establishments,POINT (-76.906402 38.803135),15817,12.780640879578302
2750,NORTHWESTERN HIGH SCHOOL CONCESSION,Public School,WEST HYATTSVILLE,MD,20782,7000 ADELPHI RD,,Food Establishments,POINT (-76.952218 38.975687),8789,0.8047752123909563
2751,OAKCREST MINI MART,Convenience Store,DISTRICT HTS,MD,20747,2130 BROOKS DR,,Food Establishments,POINT (-76.917774 38.860855),15814,8.752467502129138
2752,OCCASIONAL CAKES,Cafeteria,TEMPLE HILLS,MD,20748,4508 BEECH RD,,Food Establishments,POINT (-76.939779 38.82452),15817,11.138032972348004
2757,OLD BRANCH CITGO,Convenience Store,TEMPLE HILLS,MD,20748,5715 OLD BRANCH AVE,,Food Establishments,POINT (-76.91313 38.810314),15817,12.236039945301869
2758,OLD GREENBELT BP,Grocery Store,GREENBELT,MD,20770,20 SOUTHWAY,,Food Establishments,POINT (-76.880657 38.996271),16242,3.540173090686861
2760,ONE STOP SHOP,Carry-out,COLLEGE PARK,MD,20740,4509 COLLEGE AVE,A,Food Establishments,POINT (-76.937072 38.981957),15305,0.5105358063736095
2763,OXON HILL SUNOCO,Gas Station Store,OXON HILL,MD,20745,6300 LIVINGSTON RD,,Food Establishments,POINT (-76.988927 38.802867),15574,12.84740244504458
2765,OLD GREENBELT THEATRE,Snack Bar/Concession Stand,GREENBELT,MD,20770,129 CENTERWAY,,Food Establishments,POINT (-76.875725 39.001286),16242,3.880306590513075
2766,P A BOWEN FARMSTEAD,Convenience Store,AQUASCO,MD,20608,15701 DOCTOR BOWEN RD,,Food Establishments,POINT (-76.733795 38.587631),8836,29.748229971789517
2767,PADGETTS CORNER BP,Snack Bar/Concession Stand,FORT WASHINGTON,MD,20744,7101 ALLENTOWN RD,,Food Establishments,POINT (-76.928926 38.793185),15572,13.324311071837911
2768,PALMER EXXON,Gas Station Store,LANDOVER,MD,20785,7106 MARTIN LUTHER KING JR HWY,,Food Establishments,POINT (-76.883591 38.916009),31451,5.850793851074877
2769,PARK MART,Convenience Store,COLLEGE PARK,MD,20740,6100 WESTCHESTER PARK DR,,Food Establishments,POINT (-76.900246 38.992941),15305,2.4610533406626716
2770,PARK VIEW BAPTIST CHURCH,Church/Temple/Mosque,LANDOVER,MD,20785,7900 OXMAN RD,,Food Establishments,POINT (-76.870096 38.922416),31451,5.958587693006504
2771,PARKWAY MARKET,Grocery Store,BLADENSBURG,MD,20710,5670 ANNAPOLIS RD,,Food Establishments,POINT (-76.919062 38.939379),16001,3.5035281613017766
2774,PATEL BROTHERS INC.,Convenience Store,HYATTSVILLE,MD,20783,2074 UNIVERSITY BLVD,,Food Establishments,POINT (-76.977141 38.983626),10889,1.7339785952986575
2775,PAT'S HALLMARK,,BOWIE,MD,20716,15421 EMERALD WAY,,Food Establishments,POINT (-76.735628 38.943933),16438,11.645377269576478
2776,PEEPS & COMPANY,Pre-Packaged Only,OXON HILL,MD,20745,150 NATIONAL PLZ,,Food Establishments,POINT (-77.016988 38.784594),15574,14.419546328989567
2777,PEOPLES CONVENIENCE STORE,Convenience Store,SUITLAND,MD,20746,4025 SILVER HILL RD,,Food Establishments,POINT (-76.939343 38.841442),15577,9.971882179096479
2778,PETER GIFT CORNER,Convenience Store,LANHAM-SEABROOK,MD,20706,5910 PRINCESS GARDEN PKWY,,Food Establishments,POINT (-76.863608 38.962047),15994,4.685726001360781
2779,PG NEWS,,HYATTSVILLE,MD,20782,3500 EAST WEST HWY,,Food Establishments,POINT (-76.958574 38.966903),8789,1.5006460185474981
2780,PG PLAZA ZIP IN,Gas Station Store,HYATTSVILLE,MD,20782,3599 EAST WEST HWY,,Food Establishments,POINT (-76.954595 38.966584),8789,1.4298700502340138
2781,COUNTRY STORE,Convenience Store,MITCHELLVILLE,MD,20716,16010 EXCALIBUR RD,,Food Establishments,POINT (-76.726535 38.940043),16438,12.187523338772783
2782,FRIENDLY MARKET,Convenience Store,CAPITOL HEIGHTS,MD,20743,6622 SEAT PLEASANT DR,,Food Establishments,POINT (-76.892123 38.899408),15568,6.615106144614346
2785,PRINCE GEORGE'S COUNTY SALVATION ARMY COMMUNITY CENTER,Group Home,HYATTSVILLE,MD,20781,4825 EDMONSTON RD,,Food Establishments,POINT (-76.927718 38.947383),8347,2.8186373319367592
2787,QUALITY INN & SUITES LAUREL,Hotel,LAUREL,MD,20707,1 SECOND ST,,Food Establishments,POINT (-76.841907 39.104119),15996,9.862234206508063
2788,QUALITY INN & SUITES,Hotel,COLLEGE PARK,MD,20740,7200 BALTIMORE AVE,,Food Establishments,POINT (-76.937983 38.978264),15305,0.6522707442149711
2789,YUFU,Convenience Store,CAPITOL HEIGHTS,MD,20743,5380 SHERIFF RD,,Food Establishments,POINT (-76.917074 38.904987),15568,5.783825244372179
2790,QUICK STOP FOOD MART,Convenience Store,LAUREL,MD,20707,500 MAIN ST,,Food Establishments,POINT (-76.850484 39.107073),15996,9.78359942284056
2791,RAINBOW FLORIST & DELECTABLES INC,,LAUREL,MD,20707,370 MAIN ST,,Food Establishments,POINT (-76.84663 39.105354),15996,9.79307313509228
2793,RED TOP SERVICE CENTER CONVENIENCE STORE,Convenience Store,TAKOMA PARK,MD,20912,949 EAST WEST HWY,,Food Establishments,POINT (-76.992932 38.975392),2327,2.6775981106150493
2795,RITCHIE BP,Gas Station Store,CAPITOL HEIGHTS,MD,20743,1322 RITCHIE RD,,Food Establishments,POINT (-76.855855 38.870439),15568,9.304779185017955
2796,RITE AID 03803,Convenience Store,BELTSVILLE,MD,20705,10456 BALTIMORE AVE,,Food Establishments,POINT (-76.917809 39.027666),15750,3.2311626397879847
2797,RITE AID 07766,Convenience Store,LAUREL,MD,20708,12701 LAUREL BOWIE RD,,Food Establishments,POINT (-76.839399 39.064491),15999,7.854719849278182
2798,RITE AID 03868,Convenience Store,HYATTSVILLE,MD,20783,1823 EAST WEST HWY,,Food Establishments,POINT (-76.980267 38.972498),10889,2.1095814189498427
2799,RITE AID 3813,Convenience Store,UPPER MARLBORO,MD,20772,9530 CRAIN HWY,,Food Establishments,POINT (-76.808323 38.759569),17002,17.268216601603708
2800,RITE AID 11201,Convenience Store,DISTRICT HEIGHTS,MD,20747,5741 SILVER HILL RD,,Food Establishments,POINT (-76.907579 38.854227),15814,9.307114709643173
2801,RITE AID 04533,Grocery Store,CLINTON,MD,20735,8934 WOODYARD RD,,Food Establishments,POINT (-76.891272 38.766655),15298,15.401521231798217
2803,RITE AID 4983,Convenience Store,RIVERDALE,MD,20737,6130 BALTIMORE AVE,,Food Establishments,POINT (-76.939362 38.96266),15302,1.634563908228041
2805,RITE AID 03794,Convenience Store,RIVERDALE,MD,20737,6806 RIVERDALE RD,,Food Establishments,POINT (-76.89824 38.964317),15302,2.929487875906362
2806,RITE AID 03790,Convenience Store,HYATTSVILLE,MD,20783,8048 NEW HAMPSHIRE AVE,,Food Establishments,POINT (-76.987481 38.991044),10889,2.3102935095862387
2807,RITE AID 07840,Convenience Store,LARGO,MD,20774,9810 APOLLO DR,,Food Establishments,POINT (-76.836816 38.903885),8340,8.12647348091021
2808,RITE AID 02585,Convenience Store,HYATTSVILLE,MD,20783,9139 RIGGS RD,,Food Establishments,POINT (-76.970262 39.004748),10889,1.877108822435721
2809,RIVERDALE BAPTIST SCHOOL,Church/Temple/Mosque,UPPER MARLBORO,MD,20774,1133 LARGO RD,,Food Establishments,POINT (-76.797206 38.875039),8340,11.044779735032554
2810,RIVERDALE TIGER MART,Gas Station Store,RIVERDALE,MD,20737,6117 BALTIMORE AVE,,Food Establishments,POINT (-76.939348 38.962759),15302,1.6279995384363648
2811,ROBIN'S NEST,Health Care Facility,SILVER SPRING,MD,20904,3140 GRACEFIELD RD,,Food Establishments,POINT (-76.950874 39.056171),32848,4.855218411010293
2819,ROUTE ONE SHELL,Gas Station Store,COLLEGE PARK,MD,20740,10211 BALTIMORE AVE,,Food Establishments,POINT (-76.924672 39.022086),15305,2.7248740306298784
2820,SAFEWAY 2713 FUEL STATION,Gas Station Store,BOWIE,MD,20720,12400 FAIRWOOD PKWY,,Food Establishments,POINT (-76.789634 38.963564),16440,8.510700417724157
2821,SAFEWAY FUEL,Gas Station Store,BRANDYWINE,MD,20613,15820 CRAIN HWY,,Food Establishments,POINT (-76.875803 38.675113),9221,21.76359800298603
2824,SALINAS ORIENTAL STORE,Convenience Store,FORT WASHINGTON,MD,20744,9205 OXON HILL RD,,Food Establishments,POINT (-77.00536 38.763343),15572,15.694719835289394
2825,SANTA BARBARA BOTANICAL,,BLADENSBURG,MD,20710,4317 KENILWORTH AVE,,Food Establishments,POINT (-76.933063 38.943573),16001,2.992743043112291
2827,SAVE A LOT 544-5799,Grocery Store,DISTRICT HEIGHTS,MD,20747,5600 SILVER HILL RD,,Food Establishments,POINT (-76.912094 38.852664),15814,9.363185436627571
2828,SAVE A LOT 547-5807,Grocery Store,OXON HILL,MD,20745,6309 LIVINGSTON RD,,Food Establishments,POINT (-76.987828 38.802179),15574,12.883323739178167
2829,SAVE A LOT 545,Grocery Store,WEST HYATTSVILLE,MD,20782,5615 SARGENT RD,,Food Establishments,POINT (-76.986601 38.959205),8789,2.898390262851441
2830,SCHREIBER'S COUNTRY STORE,Convenience Store,OXON HILL,MD,20745,4421 WHEELER RD,,Food Establishments,POINT (-76.98607 38.831775),15574,10.861099612604008
2831,SEABROOK BP,,LANHAM-SEABROOK,MD,20706,9501 LANHAM SEVERN RD,,Food Establishments,POINT (-76.844405 38.973446),15994,5.488077972732585
2832,W EXPRESS,Convenience Store,GLENARDEN,MD,20706,9400 LANHAM SEVERN RD,,Food Establishments,POINT (-76.846046 38.972628),15994,5.410151732039913
2833,KIM'S MARKET,Convenience Store,COLLEGE PARK,MD,20740,9348 CHERRY HILL RD,,Food Establishments,POINT (-76.938237 39.018861),15305,2.301017701094228
2834,SHADYSIDE MART,Convenience Store,SUITLAND,MD,20746,2403 SHADYSIDE AVE,,Food Establishments,POINT (-76.930507 38.857523),15577,8.892530445989628
2835,SHALOM PHARMACY & MEDICAL SUPPLIES,,CLINTON,MD,20735,8981 WOODYARD RD,,Food Establishments,POINT (-76.892312 38.766533),15298,15.399328742979812
2836,SHIVA FUEL INC.,Gas Station Store,LAUREL,MD,20707,14701 BALTIMORE AVE,,Food Establishments,POINT (-76.856822 39.091898),15996,8.716128572082825
2839,SILVER HILL BP,Gas Station Store,SUITLAND,MD,20746,3600 ST BARNABAS RD,,Food Establishments,POINT (-76.942086 38.840557),15577,10.029441231208066
2840,FOUR CORNER MARKETS,,DISTRICT HEIGHTS,MD,20747,5805 SILVER HILL RD,,Food Establishments,POINT (-76.906107 38.85525),15814,9.255910554148453
2842,SIX FLAGS AMERICA - APOCALYPSE GIFTS,,UPPER MARLBORO,MD,20774,13710 CENTRAL AVE,,Food Establishments,POINT (-76.771505 38.90111),17158,11.029848827334481
2844,SIX FLAGS AMERICA - BIG TOP FUNNEL CAKES,Stadium/Amusement Park,MITCHELLVILLE,MD,20721,13710 CENTRAL AVE,,Food Establishments,POINT (-76.775193 38.90087),17158,10.870887214217161
2845,SIX FLAGS AMERICA - BOTTOM SODA HOUSE,Stadium/Amusement Park,MITCHELLVILLE,MD,20721,13710 CENTRAL AVE,,Food Establishments,POINT (-76.775193 38.90087),17158,10.870887214217161
2846,SIX FLAGS AMERICA - CANDY CREATIONS,Stadium/Amusement Park,MITCHELLVILLE,MD,20721,13710 CENTRAL AVE,,Food Establishments,POINT (-76.775193 38.90087),17158,10.870887214217161
2847,SIX FLAGS AMERICA - COCONUT COVE TRADING CO,Stadium/Amusement Park,MITCHELLVILLE,MD,20721,13710 CENTRAL AVE,,Food Establishments,POINT (-76.775193 38.90087),17158,10.870887214217161
2848,SIX FLAGS AMERICA - COKE KIOSK,Stadium/Amusement Park,MITCHELLVILLE,MD,20721,13710 CENTRAL AVE,,Food Establishments,POINT (-76.775193 38.90087),17158,10.870887214217161
2849,SIX FLAGS AMERICA - CONFECTIONARY,Stadium/Amusement Park,MITCHELLVILLE,MD,20721,13710 CENTRAL AVE,,Food Establishments,POINT (-76.775193 38.90087),17158,10.870887214217161
2850,SIX FLAGS AMERICA - DAILY PLANET GIFTS,Stadium/Amusement Park,MITCHELLVILLE,MD,20721,13710 CENTRAL AVE,,Food Establishments,POINT (-76.775193 38.90087),17158,10.870887214217161
2851,SIX FLAGS AMERICA - FLAGS EMPORIUM,Stadium/Amusement Park,MITCHELLVILLE,MD,20721,13710 CENTRAL AVE,,Food Establishments,POINT (-76.775193 38.90087),17158,10.870887214217161
2852,SIX FLAGS AMERICA - HURRICANE FUNNEL CAKES,Stadium/Amusement Park,MITCHELLVILLE,MD,20721,13710 CENTRAL AVE,,Food Establishments,POINT (-76.775193 38.90087),17158,10.870887214217161
2853,SIX FLAGS AMERICA - $10 AND UNDER,Stadium/Amusement Park,MITCHELLVILLE,MD,20721,13710 CENTRAL AVE,,Food Establishments,POINT (-76.775193 38.90087),17158,10.870887214217161
2854,SIX FLAGS AMERICA - SHARKEY'S MARKET,Stadium/Amusement Park,MITCHELLVILLE,MD,20721,13710 CENTRAL AVE,,Food Establishments,POINT (-76.775193 38.90087),17158,10.870887214217161
2855,SIX FLAGS AMERICA - TOP SODA HOUSE,Stadium/Amusement Park,MITCHELLVILLE,MD,20721,13710 CENTRAL AVE,,Food Establishments,POINT (-76.775193 38.90087),17158,10.870887214217161
2856,SIX FLAGS AMERICA - WHISTLE STOP GIFT SHOP,Stadium/Amusement Park,MITCHELLVILLE,MD,20721,13710 CENTRAL AVE,,Food Establishments,POINT (-76.775193 38.90087),17158,10.870887214217161
2857,SMILE HERB SHOP,Grocery Store,COLLEGE PARK,MD,20740,4908 BERWYN RD,,Food Establishments,POINT (-76.927046 38.994991),15305,1.1540899076775417
2859,SOUTH BOWIE SUNOCO,Grocery Store,BOWIE,MD,20716,1400 CRAIN HWY,,Food Establishments,POINT (-76.718084 38.908572),16438,13.340876870302946
2860,SOUTH POTOMAC SHELL,Gas Station Store,FORT WASHINGTON,MD,20744,9100 LIVINGSTON RD,,Food Establishments,POINT (-76.995003 38.765024),15572,15.474414239441655
2861,SPIRIT OF FAITH CHRISTIAN CENTER,Church/Temple/Mosque,TEMPLE HILLS,MD,20748,2229 OXON RUN DR,,Food Establishments,POINT (-76.967876 38.843143),15817,9.926154496708655
2863,SPRINGHILL LAKE MINI MARKET,Convenience Store,Greenbelt,MD,20770,9240 Springhill LN,,Food Establishments,POINT (-76.902588 39.004442),16242,2.6191244420254423
2864,SHELL FOOD MART,Gas Station Store,GREENBELT,MD,20770,5707 CHERRYWOOD LN,,Food Establishments,POINT (-76.910356 39.001172),16242,2.144104150669508
2865,ST. MARGARET'S LADIES OF CHARITY FOOD PANTRY,Excluded,SEAT PLEASANT,MD,20743,408 ADDISON RD SOUTH,,Food Establishments,POINT (-76.897407 38.883781),15568,7.499871781135065
2871,STAPLES THE OFFICE SUPERSTORE 1559,,CLINTON,MD,20735,8861 BRANCH AVE,,Food Establishments,POINT (-76.879647 38.747083),15298,16.849451263101862
2875,D.F.C.S,Convenience Store,DISTRICT HEIGHTS,MD,20747,5448 MARLBORO PIKE,,Food Establishments,POINT (-76.913365 38.862956),15814,8.653384932723577
2876,STAR PHARMACY,,TEMPLE HILLS,MD,20748,7053 ALLENTOWN RD,,Food Establishments,POINT (-76.926313 38.793499),15817,13.312656217914451
2877,STOP 4 ALL CAMP SPRING,Convenience Store,FORT WASHINGTON,MD,20744,7713 ALLENTOWN RD,,Food Establishments,POINT (-76.942841 38.782807),15572,14.012238563323246
2879,SUGAR SHACK,,CAPITOL HEIGHTS,MD,20743,6301 SEAT PLEASANT DR,,Food Establishments,POINT (-76.8987 38.897726),15568,6.577432836756911
2880,SUITLAND MARKET,Grocery Store,SUITLAND,MD,20746,4905 SUITLAND RD,,Food Establishments,POINT (-76.923283 38.84811),15577,9.579370394585577
2881,SUITLAND ROAD EXXON,Gas Station Store,SUITLAND,MD,20746,6500 SUITLAND RD,,Food Establishments,POINT (-76.895038 38.829227),15577,11.140960850470147
2883,SUNRISE MARKET,Convenience Store,BELTSVILLE,MD,20705,10800 RHODE ISLAND AVE,B,Food Establishments,POINT (-76.913495 39.033428),15750,3.6907924406494987
2884,SUPER 8,Hotel,COLLEGE PARK,MD,20740,9150 BALTIMORE AVE,,Food Establishments,POINT (-76.930033 39.005819),15305,1.5927836445993198
2885,SUPER CLEAN LAUNDROMAT,Carry-out,HYATTSVILLE,MD,20783,1425 UNIVERSITY BLVD,213,Food Establishments,POINT (-76.982669 38.985747),10889,2.0242910579694815
2886,SUPER PLUS FOOD MART,Convenience Store,RIVERDALE,MD,20737,6010 66TH AVE,,Food Establishments,POINT (-76.903686 38.960414),15302,2.83983548031529
2889,TANTALLON EXXON,Gas Station Store,FORT WASHINGTON,MD,20744,10815 INDIAN HEAD HWY,,Food Establishments,POINT (-76.992504 38.742886),15572,16.95947085277426
2890,TEMPLE HILL SUNOCO,Gas Station Store,TEMPLE HILLS,MD,20748,6308 ALLENTOWN RD,,Food Establishments,POINT (-76.90779 38.802987),15817,12.778733131075203
2894,THE GARDEN PATCH,Health Care Facility,SILVER SPRING,MD,20904,3160 GRACEFIELD RD,,Food Establishments,POINT (-76.95081 39.056043),32848,4.846186271173972
2895,THE GREAT COOKIE,Convenience Store,TEMPLE HILLS,MD,20748,3813 BRANCH AVE,,Food Establishments,POINT (-76.945691 38.838183),15817,10.1919651309848
2896,THE LORD'S CHURCH OF TRANSFORMATION,Church/Temple/Mosque,LANHAM,MD,20706,8005 MARTIN LUTHER KING JR HWY,,Food Establishments,POINT (-76.868045 38.931803),15994,5.58139489203007
2897,THE NEWSSTAND AT IVERSON,Convenience Store,TEMPLE HILLS,MD,20748,3733 BRANCH AVE,,Food Establishments,POINT (-76.947362 38.840392),15817,10.0402933989463
2898,THE SHAOLIN KUNG FU HEALTH AND FITNESS ACADEMY,,UPPER MARLBORO,MD,20772,5020 BROWN STATION RD,130,Food Establishments,POINT (-76.764912 38.820282),17002,14.99551534819805
2899,TURNING NATURAL,Coffee Shop,FORESTVILLE,MD,20747,7748 MARLBORO PIKE,,Food Establishments,POINT (-76.872471 38.843328),15814,10.586514061129401
2900,THE SUNSET ROOM BY WOLFGANG PUCK,Catering Only,NATIONAL HARBOR,MD,20745,137 NATIONAL PLZ,Suite 200,Food Establishments,POINT (-77.016801 38.784826),15574,14.401420888018464
2902,THOMPSON HOSPITALITY SERVICES - Coffee Shop,Stadium/Amusement Park,UPPER MARLBORO,MD,20774,301 LARGO RD,,Food Establishments,POINT (-76.82353 38.889927),8340,9.313071153669776
2903,THREE BROTHERS MARKET,Grocery Store,BLADENSBURG,MD,20710,4521 KENILWORTH AVE,,Food Establishments,POINT (-76.931556 38.944992),16001,2.916432635399496
2904,TIENDA LOS HORIZONTES 2,Grocery Store,RIVERDALE,MD,20737,6000 66TH AVE,,Food Establishments,POINT (-76.903719 38.960186),15302,2.8482248217383876
2905,TIFFANY'S GALLERY OF CAKES,Bakery/Catering,CLINTON,MD,20735,8902 SIMPSON LN,,Food Establishments,POINT (-76.882247 38.769164),15298,15.331695032490028
2906,TOP BANANA HOME DELIVERED GROCERIES,,BRANDYWINE,MD,20613,14100 BRANDYWINE RD,,Food Establishments,POINT (-76.851883 38.697242),9221,20.538625288965093
2907,TOWNEPLACE SUITES BY MARRIOTT,Hotel,BOWIE,MD,20716,3700 TOWN CENTER BLVD,,Food Establishments,POINT (-76.734121 38.940891),16438,11.77784546190842
2908,TOWNEPLACE SUITES BY MARRIOTT,Hotel,CLINTON,MD,20735,7800 FERRY AVE,,Food Establishments,POINT (-76.88575 38.783643),15298,14.315870064577
2910,TRIANGLE MARKET,Convenience Store,CAPITOL HEIGHTS,MD,20743,1409 RITCHIE MARLBORO RD,,Food Establishments,POINT (-76.854444 38.869444),15568,9.40288717195066
2911,TRIANGLE SHELL,Gas Station Store,LANDOVER,MD,20785,6510 MARTIN LUTHER KING JR HWY,,Food Establishments,POINT (-76.893048 38.9087),31451,6.019660107818143
2912,TRINITY ASSEMBLY OF GOD,Church/Temple/Mosque,LANHAM-SEABROOK,MD,20706,7800 GOOD LUCK RD,,Food Establishments,POINT (-76.870833 38.979579),16242,4.020896867470241
2916,UMCP - BYTES @ AV WILLIAMS,College/University,COLLEGE PARK,MD,20742,3841 CAMPUS DR,,Food Establishments,POINT (-76.948226 38.984828),15306,0.1862277818672894
2917,UMCP - COFFEE SHOP,College/University,COLLEGE PARK,MD,20742,3841 CAMPUS DR,,Food Establishments,POINT (-76.948226 38.984828),15306,0.1862277818672894
2919,UMCP - LEONARDTOWN SHOP,College/University,COLLEGE PARK,MD,20742,3841 CAMPUS DR,,Food Establishments,POINT (-76.948226 38.984828),15306,0.1862277818672894
2920,UMCP - NORTH CAMPUS SNACK & SHOP,College/University,COLLEGE PARK,MD,20742,3841 CAMPUS DR,,Food Establishments,POINT (-76.948226 38.984828),15306,0.1862277818672894
2921,UMCP - OFF THE RECORD,College/University,COLLEGE PARK,MD,20742,3841 CAMPUS DR,,Food Establishments,POINT (-76.948226 38.984828),15306,0.1862277818672894
2924,UMCP - UNION SHOP,College/University,COLLEGE PARK,MD,20742,3841 CAMPUS DR,,Food Establishments,POINT (-76.948226 38.984828),15306,0.1862277818672894
2925,VALUE DOLLAR 2,Convenience Store,HYATTSVILLE,MD,20783,9121 RIGGS RD,,Food Establishments,POINT (-76.970399 39.004731),10889,1.8816353692758263
